Status,Type,Waybill Number,Date,Shipper,Consignee,Carrier,Origin Port,Destination Port,Pieces,Weight (lb),Volume (ft³),Name,Layout,Departure Date,Arrival Date,System Creation Date,Intermediate/Broker,Executed Place,Executed By,Booking #,Forwarding Agent,Destination Agent,Origin Country,Destination Country,Direction,Master Waybill,Is Liquidated,Transactions Balance (CAD),General Order Date,Income (CAD),Expense (CAD),Profit (CAD),Cost PP. (CAD),Cost Col. (CAD),Inc. PP (CAD),Consolidation Income (CAD),Consolidation Expense (CAD),Consolidation Profit (CAD),Consolidation Real Profit (CAD),Folder,Volume weight (Vlb),Chargeable Weight (lb),Value,Description,Container Number,Deliver To,Modes of Transportation,Has Transactions,Vessel,Amount of Containers,40' Containers,45' Containers,Commodities Description,Last Event,Place of Delivery,Importer,Billing Client,Shipper Address,Consignee Address,Notify Party Address,Forwarding Agent Address,Destination Agent Address,Deliver To Address,Shipper Name & Address,Consignee Name & Address,Warehouse Receipts,Temperature Setup,Generator Setup,TEU,FEU,Shipper Name & Address & Phone,Consignee Name & Address & Phone,Dimensions,Cut Off Date,Spotting Date,Package,House count,On-Carriage by,Documentation Cut-off Date,IT Date,Container Tracking,ETA Update,Terminal,x dock date
Delivered,Ocean,MAEU233339077,11/24/2023,ASOGUABO,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3226,Straight,11/27/2023,12/11/2023,11/24/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU233339077,No,0.00,12/09/2023,0.00,"17,842.86","-17,842.86","17,842.86",0.00,0.00,0.00,"17,842.86","-17,842.86",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","18,024.93",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,MMAU1226297,United Safety Agents,"Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Montreal,,Courchesne Larose,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",3226,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,11/24/2023,11/24/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU233339147,11/24/2023,Hacienda Celia María C.A.,"Equifruit, Inc.",Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3209,Straight,11/27/2023,12/11/2023,11/24/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU233339147,No,0.00,12/09/2023,0.00,"17,617.30","-17,617.30","17,617.30",0.00,0.00,0.00,"17,617.30","-17,617.30",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","17,875.24",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,MMAU1235180,"Equifruit, Inc.","Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","Luque 127 y Pedro Carbo, Guayaquil, Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Hacienda Celia María C.A.
Luque 127 y Pedro Carbo, Guayaquil, Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3209,,No,2,1.0,"Hacienda Celia María C.A.
Luque 127 y Pedro Carbo, Guayaquil, Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/24/2023,11/24/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,NQSH33101DV49101,11/22/2023,PRIECOR S.A.,United Safety Agents,Network,Puerto Bolivar,Hueneme,1,"3,747.86","2,359.59",3216,Straight,11/26/2023,12/07/2023,11/22/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,NQSH33101DV49101,No,0.00,12/07/2023,0.00,"17,534.16","-17,534.16","17,534.16",0.00,0.00,0.00,"17,534.16","-17,534.16",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","17,713.08",Banano Cavendish Organico Fairtrade 3lb Banda Costco,,United Safety Agents,"Vessel, Containerized",No,DEL MONTE PRIDE 9869693,1,1,0,,Delivered to consignee,Calgary,,Krown Produce  Fresh At Its Best™,"Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"PRIECOR S.A.
Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador","United Safety Agents
",3216,,No,2,1.0,"PRIECOR S.A.
Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador
593 7 294 1129","United Safety Agents
",1x459.45x90.16x98.43in,11/22/2023,11/22/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,MMAU1147897,11/22/2023,COQUIMBA,"Equifruit, Inc.",Maersk,Chinandega,Philadelphia,1,"3,747.86","2,359.59",3212,Straight,11/25/2023,12/04/2023,11/22/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Nicaragua,United States,Incoming,MMAU1147897,No,0.00,12/07/2023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","13,320.27",Banano Cavendish Convencional Fairtrade con etiqueta,MMAU1147897,"Equifruit, Inc.","Vessel, Containerized",No,SAN ALBERTO 9344643,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","COQUIMBA
Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3212,,No,2,1.0,"COQUIMBA
Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua
505 2341-3882","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/22/2023,11/22/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU233388224,11/22/2023,APPBOSA,"Equifruit, Inc.",Maersk,Philadelphia,Philadelphia,1,"3,747.86","2,359.59",3234,Straight,11/24/2023,12/11/2023,11/22/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,United States,Incoming,MAEU233388224,No,0.00,12/07/2023,0.00,"17,634.38","-17,634.38","17,634.38",0.00,0.00,0.00,"17,634.38","-17,634.38",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","17,775.45",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,MNBU3624323,"Equifruit, Inc.","Vessel, Containerized",No,JENS MAERSK 9215177 - POLAR MEXICO 9786750,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","APPBOSA
Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3234,,No,2,1.0,"APPBOSA
Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru
0051 73 969412141","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/22/2023,11/22/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU233388320,11/22/2023,APPBOSA,United Safety Agents,Maersk,Paita,Philadelphia,1,"3,747.86","2,359.59",3230,Straight,11/24/2023,12/11/2023,11/22/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Peru,United States,Incoming,MAEU233388320,No,0.00,12/07/2023,0.00,"18,480.00","-18,480.00","18,480.00",0.00,0.00,0.00,"18,480.00","-18,480.00",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","18,627.84",Banano Cavendish Organico Fairtrade con banda,MNBU3652074,United Safety Agents,"Vessel, Containerized",No,JENS MAERSK 9215177 - POLAR MEXICO 9786750,1,1,0,,Delivered to consignee,Montreal,,"Chiovitti Banana Co., Ltd","Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"APPBOSA
Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","United Safety Agents
",3230,,No,2,1.0,"APPBOSA
Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru
0051 73 969412141","United Safety Agents
",1x459.45x90.16x98.43in,11/22/2023,11/22/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,CMDUGQL0323811,11/21/2023,ASOGUABO,United Safety Agents,CMA,Guayaquil,Philadelphia,1,"3,747.86","2,359.59",3220,Straight,11/24/2023,12/05/2023,11/21/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,CMDUGQL0323811,No,0.00,12/06/2023,0.00,"18,213.30","-18,213.30","18,213.30",0.00,0.00,0.00,"18,213.30","-18,213.30",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","18,399.15",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,Barge,No,CMA CGM NEVA 9745548,1,1,0,,Delivered to consignee,New York,,Top Banana,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"415 NYC Terminal Market, Bronx, NY 10474. United States",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",3220,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,11/21/2023,11/21/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,CMDUGQL0323810,11/21/2023,ASOGUABO,"Equifruit, Inc.",CMA,Guayaquil,Philadelphia,1,"3,747.86","2,359.59",3219,Straight,11/24/2023,12/05/2023,11/21/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,CMDUGQL0323810,No,0.00,12/06/2023,0.00,"18,213.30","-18,213.30","18,213.30",0.00,0.00,0.00,"18,213.30","-18,213.30",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","18,399.15",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,TLLU1069081,"Equifruit, Inc.","Vessel, Containerized",No,CMA CGM NEVA 9745548,1,1,0,,Delivered to consignee,Montreal,,Courchesne Larose,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3219,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/21/2023,11/21/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,CMDUGQL0324241,11/21/2023,Latbio S.A.,"Equifruit, Inc.",CMA,Guayaquil,Philadelphia,1,"3,747.86","2,359.59",3224,Straight,11/24/2023,12/05/2023,11/21/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,CMDUGQL0324241,No,0.00,12/06/2023,0.00,"17,534.16","-17,534.16","17,534.16",0.00,0.00,0.00,"17,534.16","-17,534.16",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","17,713.08",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Vessel, Containerized",No,CMA CGM NEVA 9745548,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Latbio S.A.
10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3224,,No,2,1.0,"Latbio S.A.
10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador
+593 98 474 9653","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/21/2023,11/21/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,CMDUGQL0324004,11/21/2023,Surgesa S.A.,United Safety Agents,CMA,Guayaquil,Philadelphia,1,"3,747.86","2,359.59",3215,Straight,11/24/2023,12/05/2023,11/21/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,CMDUGQL0324004,No,0.00,12/06/2023,0.00,"18,238.00","-18,238.00","18,238.00",0.00,0.00,0.00,"18,238.00","-18,238.00",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","18,424.10",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,CMA CGM NEVA 9745548,1,1,0,,Delivered to consignee,New York,,Top Banana,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,"415 NYC Terminal Market, Bronx, NY 10474. United States",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Surgesa S.A.
Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador","United Safety Agents
",3215,,No,2,1.0,"Surgesa S.A.
Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador","United Safety Agents
",1x459.45x90.16x98.43in,11/21/2023,11/21/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,CMDUGQL0324003,11/21/2023,Surgesa S.A.,"Equifruit, Inc.",CMA,Guayaquil,Philadelphia,1,"3,747.86","2,359.59",3214,Straight,11/24/2023,12/05/2023,11/21/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,CMDUGQL0324003,No,0.00,12/06/2023,0.00,"18,238.00","-18,238.00","18,238.00",0.00,0.00,0.00,"18,238.00","-18,238.00",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","18,370.93",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Vessel, Containerized",No,CMA CGM NEVA 9745548,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Surgesa S.A.
Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3214,,No,2,1.0,"Surgesa S.A.
Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/21/2023,11/21/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,CMDUGQL0323873,11/21/2023,Marplantis Organic Sustainable Agriculture,"Equifruit, Inc.",CMA,Guayaquil,Guayaquil,1,"3,747.86","2,359.59",3211,Straight,11/24/2023,12/05/2023,11/21/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,Ecuador,Incoming,CMDUGQL0323873,No,0.00,12/06/2023,0.00,"17,534.16","-17,534.16","17,534.16",0.00,0.00,0.00,"17,534.16","-17,534.16",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","17,661.96",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,TTNU8629770,"Equifruit, Inc.","Vessel, Containerized",No,CMA CGM NEVA 9745548,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Marplantis Organic Sustainable Agriculture
DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3211,,No,2,1.0,"Marplantis Organic Sustainable Agriculture
DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador
(593) 042 388457","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/21/2023,11/21/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,SMLU7852211A,11/20/2023,C.I. AGRICOLAS LAS FLORES S.A.S.,United Safety Agents,Seaboard,Santa Marta,Philadelphia,1,"3,747.86","2,359.59",3213,Straight,11/20/2023,11/20/2023,11/20/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Colombia,United States,Incoming,SMLU7852211A,No,0.00,12/05/2023,0.00,"18,480.00","-18,480.00","18,480.00",0.00,0.00,0.00,"18,480.00","-18,480.00",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","18,574.08",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,AS SABRINA 9387463 - AS PETRA 9283708,1,1,0,,Delivered to consignee,Montreal,,Sobeys BCH,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,"1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","United Safety Agents
",3213,,No,2,1.0,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia
3137453982","United Safety Agents
",1x459.45x90.16x98.43in,11/20/2023,11/20/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,SMLU7852193A,11/20/2023,C.I. AGRICOLAS LAS FLORES S.A.S.,United Safety Agents,Seaboard,Santa Marta,Philadelphia,1,"3,747.86","2,359.59",3203,Straight,11/23/2023,12/04/2023,11/20/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Colombia,United States,Incoming,SMLU7852193A,No,0.00,12/05/2023,0.00,"18,506.88","-18,506.88","18,506.88",0.00,0.00,0.00,"18,506.88","-18,506.88",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","18,574.08",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,AS Sabrina 9387463  - AS Petra 9283708,1,1,0,,Delivered to consignee,Montreal,,Sobeys BCH,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,"1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","United Safety Agents
",3203,,No,2,1.0,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia
3137453982","United Safety Agents
",1x459.45x90.16x98.43in,11/20/2023,11/20/2023,CNT,0,,,,Yes,,,
Delivered,Ground,,11/20/2023,Coliman Pacific Corporation,"Equifruit, Inc.",Scotlynn,Pharr,Montreal,1,"3,747.86","2,359.59",3207,Straight,11/21/2023,11/26/2023,11/20/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,Canada,Incoming,,No,0.00,12/05/2023,0.00,"23,100.00","-23,100.00","23,100.00",0.00,0.00,0.00,"23,100.00","-23,100.00",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","23,217.60",Banano Cavendish Organico Fairtrade con banda,,"Equifruit, Inc.","Truck, Containerized",No,,1,1,0,,Delivered to consignee,,,Courchesne Larose,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3207,,No,2,1.0,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/20/2023,11/20/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU233192291,11/17/2023,ASOGUABO,"Equifruit, Inc.",Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3208,Straight,11/20/2023,12/04/2023,11/17/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU233192291,No,0.00,12/02/2023,0.00,"16,605.03","-16,605.03","16,605.03",0.00,0.00,0.00,"16,605.03","-16,605.03",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","16,683.51",Banano Cavendish Organico Fairtrade con banda,SUDU8020023,"Equifruit, Inc.","Vessel, Containerized",No,Leda Maersk 9190755 - Polar Costa Rica ,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3208,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,11/17/2023,11/17/2023,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU233192256,11/17/2023,ASOGUABO,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3206,Straight,11/20/2023,12/04/2023,11/17/2023,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU233192256,No,0.00,12/02/2023,0.00,"17,888.38","-17,888.38","17,888.38",0.00,0.00,0.00,"17,888.38","-17,888.38",0.00,Incoming Shipments\2023\Novembre,"24,562.48","24,562.48","17,972.91",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,MNBU3369336,United Safety Agents,"Vessel, Containerized",No,Leda Maersk 9190755 - Polar Costa Rica ,1,1,0,,Delivered to consignee,Toronto,,Courchesne Larose,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",3206,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,11/17/2023,11/17/2023,CNT,0,,,,Yes,,,
