Status,Invoiced,Number,Date,Buyer,Job,Quantity,Amount,Shipping Date,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Employee,Weight (lb),Volume (ft³),Approved Date,Payment Terms,Notes,Currency,Billing Address,Shipping Address,Seller Address,Exchange Rate,Is Cancelled,Reverse Exchange Rate,Paid,Amt. Before Tax (CAD),Other Charges (CAD),Items Amount (CAD),Billing Client,Total Discount (CAD),Total Discount,Purchase Order,Lot Number,Container#
Delivered,Yes,3607,08/09/2024,Costco Varennes,3607.0,900,USD 24156.00,08/12/2024,"33,286.97",48.31,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/20/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"33,286.97",0.0,"33,286.97",Costco Varennes,0.0,USD 0.00,005740730574,,
Delivered,Yes,3566,08/09/2024,"Chiovitti Banana Co., Ltd",3566.0,960,USD 21379.20,08/13/2024,"29,460.54",42.76,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/20/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"29,460.54",0.0,"29,460.54","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244528,,
Delivered,Yes,3568QC,08/09/2024,Sobeys Quebec City,3568.0,288,USD 6874.56,08/12/2024,"9,473.14",20.62,0.00,Claudia Ramirez,"11,517.65",610.24,08/20/2024,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"9,473.14",0.0,"9,473.14",Sobeys Quebec City,0.0,USD 0.00,4566822313,,TEMU9465679
Delivered,Yes,3568BCH,08/09/2024,Sobeys BCH,3568.0,672,USD 16040.64,08/12/2024,"22,104.00",48.12,0.00,Claudia Ramirez,"26,874.53","1,423.89",08/20/2024,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"22,104.00",0.0,"22,104.00",Sobeys BCH,0.0,USD 0.00,4566822308,,TEMU9465679
Delivered,Yes,3620C,08/09/2024,Charlies Seattle,3620.0,480,USD 13478.40,08/11/2024,"18,573.24",0.00,0.00,Claudia Ramirez,"19,196.09","1,017.06",08/20/2024,Net 30,,United States Dollar,"5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"18,573.24",0.0,"18,573.24",Charlies Seattle,0.0,USD 0.00,6955190,,
Delivered,Yes,3562,08/09/2024,Costco Vaughan Wet,3562.0,900,USD 24156.00,08/11/2024,"33,286.97",96.63,0.00,Claudia Ramirez,0.00,"1,908.00",08/16/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"33,286.97",0.0,"33,286.97",Costco Vaughan Wet,0.0,USD 0.00,005720730511,,
Delivered,Yes,3564,08/09/2024,Costco Vaughan Wet,3564.0,900,USD 24156.00,08/10/2024,"33,286.97",72.47,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/16/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"33,286.97",0.0,"33,286.97",Costco Vaughan Wet,0.0,USD 0.00,005720730507,,
Delivered,Yes,3569,08/09/2024,"Chiovitti Banana Co., Ltd",3569.0,960,USD 23443.20,08/10/2024,"32,304.73",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/16/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"32,304.73",0.0,"32,304.73","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244401,,
Delivered,Yes,3556,08/08/2024,Costco Varennes,3556.0,900,USD 24156.00,08/09/2024,"33,311.12",96.62,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/16/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"33,311.12",0.0,"33,311.12",Costco Varennes,0.0,USD 0.00,005740730566,,
Delivered,Yes,3554,08/07/2024,Krown Produce  Fresh At Its Best™,3554.0,900,USD 22662.00,08/08/2024,"31,250.90",0.00,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/16/2024,Net 10,,United States Dollar,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"31,250.90",0.0,"31,250.90",Krown Produce  Fresh At Its Best™,0.0,USD 0.00,AL0564,,MNBU3532459
Delivered,Yes,3550QC,08/07/2024,Sobeys Quebec City,3550.0,288,USD 6874.56,08/08/2024,"9,480.02",0.00,0.00,Claudia Ramirez,"11,517.65",610.24,08/16/2024,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"9,480.02",0.0,"9,480.02",Sobeys Quebec City,0.0,USD 0.00,4566789426,,MNBU3939573
Delivered,Yes,3550BCH,08/07/2024,Sobeys BCH,3550.0,672,USD 16040.64,08/08/2024,"22,120.04",0.00,0.00,Claudia Ramirez,"26,874.53","1,423.89",08/16/2024,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"22,120.04",0.0,"22,120.04",Sobeys BCH,0.0,USD 0.00,4566789420,,MNBU3939573
Delivered,Yes,3555,08/07/2024,Costco Vaughan Wet,3555.0,900,USD 24156.00,08/08/2024,"33,311.12",72.46,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/16/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"33,311.12",0.0,"33,311.12",Costco Vaughan Wet,0.0,USD 0.00,005720730503,,
Delivered,Yes,3535,08/07/2024,"Chiovitti Banana Co., Ltd",3535.0,960,USD 21379.20,08/08/2024,"29,481.92",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/16/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"29,481.92",0.0,"29,481.92","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244397,,
Delivered,Yes,3553,08/07/2024,Top Banana,3553.0,900,USD 22851.00,08/08/2024,"31,511.53",0.00,0.00,Claudia Ramirez,"35,991.00","1,908.00",08/16/2024,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"31,511.53",0.0,"31,511.53",Top Banana,0.0,USD 0.00,080824,,SUDU9313052
Delivered,Yes,3563,08/06/2024,Costco Varennes,3563.0,900,USD 24156.00,08/07/2024,"33,576.84",362.34,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/16/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Varennes,0.0,USD 0.00,005740730560,,
Delivered,Yes,3559,08/06/2024,Costco Vaughan Wet,3559.0,900,USD 24156.00,08/07/2024,"33,576.84",362.34,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/16/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Vaughan Wet,0.0,USD 0.00,005720730500,,
Delivered,Yes,3544,08/06/2024,"Chiovitti Banana Co., Ltd",3544.0,960,USD 23443.20,08/07/2024,"32,586.05",257.88,0.00,Claudia Ramirez,"38,390.40",0.00,08/16/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"32,586.05",0.0,"32,586.05","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244396,,
Delivered,Yes,3546,08/05/2024,Costco Varennes,3546.0,900,USD 24156.00,08/06/2024,"33,576.84",289.87,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/09/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Varennes,0.0,USD 0.00,005740723593,,
Delivered,Yes,3549,08/05/2024,Costco Vaughan Wet,3549.0,900,USD 24156.00,08/06/2024,"33,576.84",289.87,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/09/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Vaughan Wet,0.0,USD 0.00,005720723496,,
Delivered,Yes,3547,08/05/2024,Costco Vaughan Wet,3547.0,900,USD 24156.00,08/06/2024,"33,576.84",289.87,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/09/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Vaughan Wet,0.0,USD 0.00,005720723497,,
Delivered,Yes,3548,08/05/2024,Top Banana,3548.0,900,USD 22851.00,08/06/2024,"31,762.89",0.00,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/09/2024,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"31,762.89",0.0,"31,762.89",Top Banana,0.0,USD 0.00,080624,,FBIU5149931
Delivered,Yes,3539,08/02/2024,Costco Vaughan Wet,3539.0,900,USD 24156.00,08/05/2024,"33,576.84",289.87,0.00,Claudia Ramirez,"35,991.00","1,908.00",08/09/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Vaughan Wet,0.0,USD 0.00,005720723489,,
Delivered,Yes,3541,08/02/2024,Costco Varennes,3541.0,900,USD 24156.00,08/05/2024,"33,576.84",289.87,0.00,Claudia Ramirez,0.00,"1,908.00",08/09/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Varennes,0.0,USD 0.00,005740723589,,
Delivered,Yes,3534,08/02/2024,"Chiovitti Banana Co., Ltd",3534.0,960,USD 21379.20,08/05/2024,"29,717.09",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/09/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"29,717.09",0.0,"29,717.09","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244391,,
Delivered,Yes,3543,08/02/2024,Krown Produce  Fresh At Its Best™,3543.0,900,USD 22662.00,08/05/2024,"31,500.18",0.00,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/16/2024,Net 10,,United States Dollar,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"31,500.18",0.0,"31,500.18",Krown Produce  Fresh At Its Best™,0.0,USD 0.00,AL0563,,SEKU9346596
Delivered,Yes,3557QC,08/02/2024,Sobeys Quebec City,3557.0,288,USD 6874.56,08/05/2024,"9,555.64",0.00,0.00,Claudia Ramirez,"11,517.65",610.24,08/09/2024,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"9,555.64",0.0,"9,555.64",Sobeys Quebec City,0.0,USD 0.00,4566789425,,CGMU9371480
Delivered,Yes,3557BCH,08/02/2024,Sobeys BCH,3557.0,672,USD 16040.64,08/05/2024,"22,296.49",0.00,0.00,Claudia Ramirez,"26,874.53","1,423.89",08/09/2024,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"22,296.49",0.0,"22,296.49",Sobeys BCH,0.0,USD 0.00,4566789421,,CGMU9371480
Delivered,Yes,3545,08/02/2024,Courchesne Larose,3545.0,960,USD 24700.80,08/05/2024,"34,334.11",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/09/2024,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"34,334.11",0.0,"34,334.11",Courchesne Larose,0.0,USD 0.00,2467237,,
Delivered,Yes,3500,08/02/2024,Charlies Seattle,3780.0,720,USD 20217.60,08/04/2024,"28,102.46",0.00,0.00,Claudia Ramirez,"28,794.14","1,525.59",08/09/2024,Net 30,,United States Dollar,"5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"28,102.46",0.0,"28,102.46",Charlies Seattle,0.0,USD 0.00,6953637,,
Delivered,Yes,3552,08/02/2024,Costco Vaughan Wet,3552.0,900,USD 24156.00,08/04/2024,"33,576.84",265.72,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/09/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Vaughan Wet,0.0,USD 0.00,005720723483,,
Delivered,Yes,3540,08/02/2024,Costco Vaughan Wet,3540.0,900,USD 24156.00,08/03/2024,"33,576.84",265.72,0.00,Claudia Ramirez,0.00,"1,908.00",08/09/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,576.84",0.0,"33,576.84",Costco Vaughan Wet,0.0,USD 0.00,005720723478,,
Delivered,Yes,3542,08/02/2024,"Chiovitti Banana Co., Ltd",3542.0,960,USD 22617.60,08/03/2024,"31,438.47",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/09/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"31,438.47",0.0,"31,438.47","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244258,,
Delivered,Yes,3551,08/02/2024,Krown Produce  Fresh At Its Best™,3551.0,900,USD 22662.00,08/02/2024,"31,500.18",0.00,0.00,Claudia Ramirez,0.00,"1,908.00",08/09/2024,Net 10,,United States Dollar,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"31,500.18",0.0,"31,500.18",Krown Produce  Fresh At Its Best™,0.0,USD 0.00,AL0538,,SUDU8178390
Delivered,Yes,3538,08/01/2024,Costco Varennes,3538.0,900,USD 24156.00,08/02/2024,"33,528.53",217.41,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/06/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,528.53",0.0,"33,528.53",Costco Varennes,0.0,USD 0.00,005740723581,,
Delivered,Yes,3518,07/31/2024,"Chiovitti Banana Co., Ltd",3518.0,960,USD 23443.20,07/31/2024,"32,539.16",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/06/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"32,539.16",0.0,"32,539.16","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244255,,
Delivered,Yes,3533QC,07/31/2024,Sobeys Quebec City,3533.0,288,CAD 6874.56,07/31/2024,"6,874.56","-2,667.33",0.00,Claudia Ramirez,"11,517.65",610.24,08/06/2024,Net 30,,Canadian Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"6,874.56",0.0,"6,874.56",Sobeys Quebec City,0.0,CAD 0.00,4566786562,,
Delivered,Yes,3533BCH,07/31/2024,Sobeys BCH,3533.0,672,USD 16040.64,07/31/2024,"22,264.41",0.00,0.00,Claudia Ramirez,"26,874.53","1,423.89",08/06/2024,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"22,264.41",0.0,"22,264.41",Sobeys BCH,0.0,USD 0.00,4566786556,,
Delivered,Yes,3537,07/31/2024,Costco Vaughan Wet,3537.0,900,USD 24156.00,08/01/2024,"33,528.53",-48.31,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/06/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,528.53",0.0,"33,528.53",Costco Vaughan Wet,0.0,USD 0.00,005720723474,,
Delivered,Yes,3516,07/31/2024,"Chiovitti Banana Co., Ltd",3516.0,960,USD 21379.20,08/01/2024,"29,674.33",53.45,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/06/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"29,674.33",0.0,"29,674.33","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244256,,
Delivered,Yes,3496K,07/30/2024,Krown Produce  Fresh At Its Best™,3496.0,450,USD 13981.50,08/01/2024,"10,080.39","-9,290.98",0.00,Claudia Ramirez,"17,996.33",953.50,08/06/2024,Net 10,,United States Dollar,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.39,No,0.72,Yes,"10,080.39",0.0,"10,080.39",Krown Produce  Fresh At Its Best™,0.0,USD 0.00,AL0508,,
Delivered,Yes,3514,07/30/2024,Top Banana,3514.0,900,USD 22851.00,07/31/2024,"16,475.13","-15,242.06",0.00,Claudia Ramirez,"35,992.67","1,906.99",08/06/2024,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.39,No,0.72,Yes,"16,475.13",0.0,"16,475.13",Top Banana,0.0,USD 0.00,073124,,CGMU5303018
Delivered,Yes,3512,07/30/2024,Costco Varennes,3512.0,900,USD 24156.00,07/31/2024,"17,416.01","-16,160.83",0.00,Claudia Ramirez,"35,992.67","1,906.99",08/06/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.39,No,0.72,Yes,"17,416.01",0.0,"17,416.01",Costco Varennes,0.0,USD 0.00,005740723574,,
Delivered,Yes,3513,07/30/2024,Costco Vaughan Wet,3513.0,900,USD 24156.00,07/31/2024,"17,416.01","-16,160.83",0.00,Claudia Ramirez,"35,992.67","1,906.99",08/16/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.39,No,0.72,Yes,"17,416.01",0.0,"17,416.01",Costco Vaughan Wet,0.0,USD 0.00,005720723469,,
Delivered,Yes,3536,07/29/2024,Costco Vaughan Wet,3536.0,900,USD 24156.00,07/30/2024,"17,434.86","-16,141.98",0.00,Claudia Ramirez,"35,992.67","1,906.99",08/06/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.39,No,0.72,Yes,"17,434.86",0.0,"17,434.86",Costco Vaughan Wet,0.0,USD 0.00,005720716265,,
Delivered,Yes,3496C,07/26/2024,Charlies Seattle,3496.0,480,USD 13478.40,07/30/2024,"18,708.02",0.00,0.00,Claudia Ramirez,"19,196.09","1,017.06",08/06/2024,Net 30,,United States Dollar,"5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"18,708.02",0.0,"18,708.02",Charlies Seattle,0.0,USD 0.00,6950913,,
Delivered,Yes,3506,07/26/2024,Costco Vaughan Wet,3506.0,900,USD 24156.00,07/29/2024,"33,528.53",-48.31,0.00,Claudia Ramirez,"35,992.67","1,906.99",08/06/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"33,528.53",0.0,"33,528.53",Costco Vaughan Wet,0.0,USD 0.00,005720718153,,
Delivered,Yes,3515,07/26/2024,"Chiovitti Banana Co., Ltd",3515.0,960,USD 21379.20,07/29/2024,"29,674.33",21.40,0.00,Claudia Ramirez,"38,392.18","2,034.12",08/06/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.39,Yes,"29,674.33",0.0,"29,674.33","Chiovitti Banana Co., Ltd",0.0,USD 0.00,244251,,
