Status,job,Supplier,Customer,Expense,Income,Profit,Customer:Account Number,Date,Due Date,End Date,Employee
Closed,2776,ASOGUABO,Costco Varennes,29343.54,34618.73,5275.19,C00006/003,4/19/2023,5/26/2023,8/29/2023,David Melo
Closed,2777,Surgesa S.A.,Costco Vaughan Wet,28976.16,34479.19,5503.03,C00006/004,4/19/2023,5/23/2023,8/29/2023,David Melo
Closed,2778,Marplantis Organic Sustainable Agriculture,MIXED Chiov Gambles,29770.77,34823.84,5053.07,,4/19/2023,5/22/2023,8/29/2023,David Melo
Closed,2779,COQUIMBA,"Chiovitti Banana Co., Ltd",25675.09,30754.21,5079.12,C00004,4/19/2023,5/17/2023,8/29/2023,David Melo
Closed,2780,Coliman Pacific Corporation,"Chiovitti Banana Co., Ltd",26704.28,30708.79,4004.51,C00004,4/19/2023,5/20/2023,8/29/2023,David Melo
Closed,2781,ASOGUABO,Sobeys BCH,13685.35,32739.05,19053.7,C00024/001,4/26/2023,5/30/2023,8/29/2023,David Melo
Closed,2782,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26133.39,31503.58,5370.19,C00024/001,4/26/2023,5/25/2023,8/29/2023,David Melo
Closed,2783,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys Whitby,26562.69,33130.02,6567.33,C00025/001,4/26/2023,5/31/2023,8/29/2023,David Melo
Closed,2784,ASOGUABO,MIXED Chiov Gambles,26862.31,32079.94,5217.63,,4/26/2023,5/25/2023,8/29/2023,David Melo
Closed,2785,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,28919.47,34149.37,5229.9,C00006/004,4/26/2023,6/3/2023,8/29/2023,David Melo
Closed,2786,COQUIMBA,"Chiovitti Banana Co., Ltd",25558.06,30867.78,5309.72,C00004,4/26/2023,5/24/2023,8/29/2023,David Melo
Closed,2787,ASOGUABO,Costco Varennes,29164.65,34149.37,4984.72,C00006/003,4/26/2023,6/2/2023,8/29/2023,David Melo
Closed,2788,ASOGUABO,Costco Vaughan Wet,29090.83,34491.87,5401.04,C00006/004,4/26/2023,6/1/2023,8/29/2023,David Melo
Closed,2789,ASOGUABO,Sobeys Vancouver,32780.61,38927.28,6146.67,C00026/002,4/26/2023,5/29/2023,8/29/2023,David Melo
Closed,2790,ASOGUABO,Costco Vaughan Wet,28877.08,34580.67,5703.59,C00006/004,4/26/2023,5/29/2023,8/29/2023,David Melo
Closed,2791,APPBOSA,Courchesne Larose,30139.97,34896.27,4756.3,C00007,4/26/2023,5/25/2023,8/29/2023,David Melo
Closed,2792,COQUIMBA,"Chiovitti Banana Co., Ltd",25866.07,30958.64,5092.57,C00004,4/26/2023,5/29/2023,8/29/2023,David Melo
Closed,2793,ASOGUABO,"Chiovitti Banana Co., Ltd",27289.9,31510.9,4221,C00004,4/26/2023,5/22/2023,8/29/2023,David Melo
Closed,2794,Coliman Pacific Corporation,MIXED Chiov Gambles,32944.76,38327.52,5382.76,,4/26/2023,5/8/2023,8/29/2023,David Melo
Closed,2795,ASOGUABO,Sobeys BCH,29884.67,32727.64,2842.97,C00024/001,5/3/2023,6/1/2023,8/29/2023,David Melo
Closed,2796,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26262.63,31388.14,5125.51,C00024/001,5/3/2023,6/1/2023,8/29/2023,David Melo
Closed,2797,APPBOSA,Courchesne Larose,30018.32,34768.4,4750.08,C00007,5/3/2023,6/1/2023,8/29/2023,David Melo
Closed,2798,ASOGUABO,MIXED Chiov Gambles,26912.35,31962.38,5050.03,,5/3/2023,6/1/2023,8/29/2023,David Melo
Closed,2799,Surgesa S.A.,Costco Vaughan Wet,28602.46,34238.16,5635.7,C00006/004,5/3/2023,6/5/2023,8/29/2023,David Melo
Closed,2800,COQUIMBA,"Chiovitti Banana Co., Ltd",25913.95,30879.14,4965.19,C00004,5/3/2023,6/1/2023,8/29/2023,David Melo
Closed,2801,ASOGUABO,Costco Vaughan Wet,29163.91,34200.11,5036.2,C00006/004,5/3/2023,6/9/2023,8/29/2023,David Melo
Closed,2802,ASOGUABO,Costco Calgary,25668.65,31011.84,5343.19,,5/3/2023,6/2/2023,8/29/2023,David Melo
Closed,2803,ASOGUABO,Costco Vaughan Wet,28968.78,34124,5155.22,C00006/004,5/3/2023,6/7/2023,8/29/2023,David Melo
Closed,2804,Surgesa S.A.,Costco Vaughan Wet,28830.67,33997.14,5166.47,C00006/004,5/3/2023,6/8/2023,8/29/2023,David Melo
Closed,2805,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26529.22,31157.26,4628.04,C00024/001,5/3/2023,6/5/2023,8/29/2023,David Melo
Closed,2806,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,29134.88,34200.11,5065.23,C00006/004,5/3/2023,6/9/2023,8/29/2023,David Melo
Closed,2807,Coliman Pacific Corporation,Sobeys Vancouver,31871.77,38541.72,6669.95,C00026/002,5/3/2023,6/6/2023,8/29/2023,David Melo
Closed,2809,COQUIMBA,"Chiovitti Banana Co., Ltd",26194.31,30652,4457.69,C00004,5/3/2023,6/5/2023,8/29/2023,David Melo
Closed,2810,APPBOSA,Costco Vaughan Wet,29250.62,33895.66,4645.04,C00006/004,5/3/2023,6/12/2023,8/29/2023,David Melo
Closed,2811,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26114.84,31434.31,5319.47,C00024/001,5/3/2023,5/30/2023,8/29/2023,David Melo
Closed,2812,Coliman Pacific Corporation,MIXED Chiov Gambles,30182.92,34982.59,4799.67,,5/3/2023,5/15/2023,8/29/2023,David Melo
Closed,2813,Coliman Pacific Corporation,Sobeys Vancouver,32749.35,38413.2,5663.85,C00026/002,5/3/2023,5/16/2023,8/29/2023,David Melo
Closed,2814,Coliman Pacific Corporation,Sobeys Vancouver,31829.44,38813.04,6983.6,C00026/002,5/4/2023,5/23/2023,8/29/2023,David Melo
Closed,2815,Coliman Pacific Corporation,Costco Vaughan Wet,28930.59,34618.73,5688.14,C00006/004,5/4/2023,5/27/2023,8/29/2023,David Melo
Closed,2816,Coliman Pacific Corporation,Costco Vaughan Wet,28866.74,34618.73,5751.99,C00006/004,5/4/2023,5/25/2023,8/29/2023,Naomi Bendayan
Closed,2817,Marplantis Organic Sustainable Agriculture,Costco Varennes,29177.45,34238.16,5060.71,C00006/003,5/4/2023,6/5/2023,8/29/2023,David Melo
Closed,2818,Marplantis Organic Sustainable Agriculture,MIXED Chiov Gambles,29999.18,34803.6,4804.42,,5/4/2023,6/5/2023,8/29/2023,David Melo
Closed,2819,Coliman Pacific Corporation,Costco Vaughan Wet,29197.79,34732.9,5535.11,C00006/004,5/9/2023,5/31/2023,8/29/2023,David Melo
Closed,2820,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,25480.69,30937.92,5457.23,C00024/001,5/10/2023,6/8/2023,8/29/2023,David Melo
Closed,2821,APPBOSA,Courchesne Larose,30212.74,34269.7,4056.96,C00007,5/10/2023,6/8/2023,8/29/2023,David Melo
Closed,2822,ASOGUABO,MIXED Chiov Gambles,26874.45,31503.94,4629.49,,5/10/2023,6/8/2023,8/29/2023,David Melo
Closed,2823,Surgesa S.A.,Costco Varennes,28807.54,33641.95,4834.41,C00006/003,5/10/2023,6/16/2023,8/29/2023,David Melo
Closed,2824,COQUIMBA,"Chiovitti Banana Co., Ltd",25669.35,30617.93,4948.58,C00004,5/10/2023,6/9/2023,8/29/2023,David Melo
Closed,2825,ASOGUABO,Costco Calgary,26649.7,30781.44,4131.74,,5/10/2023,6/12/2023,8/29/2023,David Melo
Closed,2826,ASOGUABO,Costco Vaughan Wet,28923.38,33921.03,4997.65,C00006/004,5/10/2023,6/15/2023,8/29/2023,David Melo
Open,2827,ASOGUABO,Costco Vaughan Wet,28249.77,32692.22,4442.45,C00006/004,5/10/2023,6/14/2023,11/17/2023,David Melo
Closed,2828,Surgesa S.A.,Costco US/East,27972.57,31886.64,3914.07,,5/10/2023,6/8/2023,8/29/2023,David Melo
Closed,2829,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26667.25,30845.57,4178.32,C00024/001,5/10/2023,6/12/2023,8/29/2023,David Melo
Closed,2830,COQUIMBA,"Chiovitti Banana Co., Ltd",25989.48,30345.37,4355.89,C00004,5/10/2023,6/12/2023,8/29/2023,David Melo
Closed,2831,APPBOSA,Costco Vaughan Wet,29342.06,33641.95,4299.89,C00006/004,5/10/2023,6/17/2023,8/29/2023,David Melo
Closed,2832,Marplantis Organic Sustainable Agriculture,MIXED Chiov Gambles,30154.62,34426.48,4271.86,,5/10/2023,6/12/2023,8/29/2023,David Melo
Closed,2833,Marplantis Organic Sustainable Agriculture,Costco Varennes,28910.33,33616.58,4706.25,C00006/003,5/10/2023,6/19/2023,8/29/2023,David Melo
Closed,2834,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,27907.14,34192.97,6285.83,C00007,5/10/2023,6/15/2023,8/29/2023,David Melo
Closed,2835,ASOGUABO,Split Sobeys BCH + WBY,32326.62,32425.84,99.22,,5/12/2023,6/8/2023,8/29/2023,David Melo
Closed,2836,Marplantis Organic Sustainable Agriculture,Costco Varennes,29058.41,33895.66,4837.25,C00006/003,5/12/2023,6/12/2023,8/29/2023,David Melo
Closed,2837,ASOGUABO,Costco Vaughan Wet,32700.67,33895.66,1194.99,C00006/004,5/12/2023,6/12/2023,8/29/2023,David Melo
Closed,2838,Coliman Pacific Corporation,MIXED Chiov Gambles,30587.09,35107.18,4520.09,,5/15/2023,5/29/2023,8/29/2023,David Melo
Closed,2839,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26243.24,30868.66,4625.42,C00024/001,5/17/2023,6/15/2023,8/29/2023,David Melo
Closed,2840,APPBOSA,MIXED Chiov Gambles,30248.83,34143.02,3894.19,,5/17/2023,6/19/2023,8/29/2023,David Melo
Closed,2841,ASOGUABO,MIXED Chiov Gambles,26886.21,31433.4,4547.19,,5/17/2023,6/15/2023,8/29/2023,David Melo
Closed,2842,Surgesa S.A.,Costco Vaughan Wet,28776.36,33616.58,4840.22,C00006/004,5/17/2023,6/19/2023,8/29/2023,David Melo
Closed,2843,COQUIMBA,"Chiovitti Banana Co., Ltd",25687.1,30095.52,4408.42,C00004,5/17/2023,6/19/2023,8/29/2023,David Melo
Closed,2844,ASOGUABO,Costco Calgary,27005.67,30551.04,3545.37,,5/17/2023,6/16/2023,8/29/2023,David Melo
Closed,2845,ASOGUABO,Costco Vaughan Wet,29210.52,33489.72,4279.2,C00006/004,5/17/2023,6/22/2023,8/29/2023,David Melo
Closed,2846,ASOGUABO,Costco Varennes,29192.4,33616.58,4424.18,C00006/003,5/17/2023,6/21/2023,8/29/2023,David Melo
Closed,2847,Surgesa S.A.,Costco US/East,27899.73,31815.25,3915.52,,5/17/2023,6/15/2023,8/29/2023,David Melo
Closed,2848,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26369.69,30591.6,4221.91,C00024/001,5/17/2023,6/19/2023,8/29/2023,David Melo
Closed,2849,COQUIMBA,"Chiovitti Banana Co., Ltd",25988.68,30095.52,4106.84,C00004,5/17/2023,6/19/2023,8/29/2023,David Melo
Closed,2850,APPBOSA,Costco Vaughan Wet,29128.73,33616.58,4487.85,C00006/004,5/17/2023,6/21/2023,8/29/2023,David Melo
Closed,2851,Coliman Pacific Corporation,Costco Varennes,28693.77,33489.72,4795.95,C00006/003,5/17/2023,6/24/2023,8/29/2023,David Melo
Closed,2852,ASOGUABO,Sobeys Vancouver,1356.25,0,-1356.25,C00026/002,5/17/2023,6/19/2023,9/6/2023,David Melo
Closed,2853,Marplantis Organic Sustainable Agriculture,Costco US/East,27906.75,31529.7,3622.95,,6/12/2023,6/20/2023,8/29/2023,David Melo
Closed,2854,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,31052.98,33886.08,2833.1,C00006/004,6/12/2023,6/20/2023,8/29/2023,David Melo
Closed,2855,Marplantis Organic Sustainable Agriculture,Costco US/East,27816.57,31874.74,4058.17,,5/17/2023,6/13/2023,8/29/2023,David Melo
Closed,2856,Marplantis Organic Sustainable Agriculture,Sobeys BCH,29206.5,33616.58,4410.08,C00024/001,5/23/2023,6/26/2023,8/29/2023,David Melo
Closed,2857,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26149.36,30476.16,4326.8,C00024/001,5/24/2023,6/22/2023,8/29/2023,David Melo
Closed,2858,ASOGUABO,Sobeys BCH,28195.54,30591.6,2396.06,C00024/001,5/24/2023,6/26/2023,8/29/2023,David Melo
Closed,2859,Surgesa S.A.,Costco Vaughan Wet,27674.18,31410.72,3736.54,C00006/004,5/24/2023,6/22/2023,8/29/2023,David Melo
Closed,2860,ASOGUABO,Costco Varennes,28670.8,33743.43,5072.63,C00006/003,5/24/2023,6/29/2023,8/29/2023,David Melo
Closed,2861,APPBOSA,Costco Vaughan Wet,28929.01,33489.72,4560.71,C00006/004,5/24/2023,6/27/2023,8/29/2023,David Melo
Closed,2862,APPBOSA,MIXED Chiov Gambles,30262.46,34128.4,3865.94,,5/24/2023,6/26/2023,8/29/2023,David Melo
Closed,2863,ASOGUABO,"Chiovitti Banana Co., Ltd",26122.07,29981.95,3859.88,C00004,5/24/2023,6/24/2023,8/29/2023,David Melo
Closed,2864,Coliman Pacific Corporation,Costco Vaughan Wet,28199.39,33743.43,5544.04,C00006/004,5/24/2023,6/30/2023,8/29/2023,David Melo
Closed,2865,Surgesa S.A.,Sobeys Quebec City,28277.59,32136.18,3858.59,C00024/002,5/24/2023,6/23/2023,5/17/2024,David Melo
Closed,2866,Marplantis Organic Sustainable Agriculture,Costco Varennes,28692.98,33768.8,5075.82,C00006/003,5/24/2023,7/3/2023,8/29/2023,David Melo
Closed,2867,Marplantis Organic Sustainable Agriculture,Costco US/East,27733.06,31577.29,3844.23,,5/24/2023,6/28/2023,8/29/2023,David Melo
Closed,2868,ASOGUABO,MIXED Chiov Gambles,26626.33,31033.72,4407.39,,5/24/2023,6/22/2023,8/29/2023,David Melo
Closed,2869,Surgesa S.A.,Costco Vaughan Wet,28554.43,33616.58,5062.15,C00006/004,5/24/2023,6/26/2023,8/29/2023,David Melo
Closed,2870,ASOGUABO,"Chiovitti Banana Co., Ltd",25350.49,30209.09,4858.6,C00004,5/24/2023,7/1/2023,8/29/2023,David Melo
