Status,Number,Seller,Carrier,Amount,Quantity,Invoiced,Departure Date,Arrival Date,Port of Arrival,Shipping Date,ISF,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Temperature,Job:Expense,Job:Income,Received Quantity,Date,Employee,Job,Weight (lb),Volume (ft³),Approved Date,Payment Terms,Incoterms,Seller Address,Exchange Rate,Reverse Exchange Rate,Paid,Amt. Before Tax (CAD),Items Amount (CAD),Pallets,Ventilation,Container#,Bill of Lading,Canadian Customs,Job:Due Date,Cornerboards Packaging,Port of Loading,Customs Clearance
Delivered,3857,ASOGUABO,Seaboard,USD 11980.80,960,Yes,10/11/24,10/21/24,Philadelphia,10/24/24,Yes,"16,257.95",0,0,13.9,"25,929.64","30,673.87",960.0,10/3/24,David Melo,3857.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.36,Yes,"16,257.95","16,257.95",Tipo CHEP,25.0,SMLU5462159,SMLU8260138A,<none>,10/24/24,Plastico reciclado,Guayaquil,
Delivered,3844,ASOGUABO,Seaboard,USD 13209.60,960,Yes,10/11/24,10/21/24,Philadelphia,10/26/24,Yes,"17,925.42",0,0,13.9,"54,147.91","60,332.15",960.0,10/3/24,David Melo,3976.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.36,Yes,"17,925.42","17,925.42",Tipo CHEP,25.0,SEKU9119329,SMLU8260137A,<none>,10/26/24,Plastico reciclado,Guayaquil,
Delivered,3835,ASOGUABO,Seaboard,USD 13005.00,900,Yes,10/11/24,10/21/24,Houston,10/30/24,Yes,"17,647.79",0,0,13.9,"33,884.21","33,778.39",900.0,10/3/24,David Melo,3835.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.36,Yes,"17,647.79","17,647.79",Walk Global/Escobar,25.0,SMLU5465311,SMLU8260152A,<none>,11/23/24,Plastico reciclado,Guayaquil,
Delivered,3861,ASOGUABO,Maersk,USD 12726.10,900,Yes,10/12/24,10/28/24,Hueneme,10/31/24,Yes,"17,269.32",0,0,13.9,"25,346.25","31,548.20",900.0,10/3/24,David Melo,3861.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.36,Yes,"17,269.32","17,269.32",Walk Global/Escobar,25.0,MNBU4396697,MAEU245239628,<none>,10/31/24,Plastico reciclado,Puerto Bolivar,
Delivered,3843,ASOGUABO,Maersk,USD 12663.00,900,Yes,10/12/24,10/28/24,Philadelphia,11/5/24,Yes,"17,183.69",0,0,13.9,"27,308.11","33,609.74",900.0,10/3/24,David Melo,3843.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.36,Yes,"17,183.69","17,183.69",Walk Global/Escobar,25.0,MNBU9010111,MAEU245045508,<none>,11/8/24,Plastico reciclado,Puerto Bolivar,
Delivered,3848,ASOGUABO,Maersk,USD 12726.10,900,Yes,10/12/24,10/28/24,Hueneme,11/4/24,Yes,"17,269.32",0,0,13.9,"25,346.25","31,548.20",900.0,10/3/24,David Melo,3848.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.36,Yes,"17,269.32","17,269.32",Walk Global/Escobar,25.0,MNBU9131411,MAEU244994650,<none>,11/4/24,Plastico reciclado,Puerto Bolivar,
Delivered,3858,Marplantis Organic Sustainable Agriculture,Seaboard,USD 13392.00,960,Yes,10/11/24,10/21/24,Philadelphia,10/28/24,Yes,"18,085.90",0,0,13.9,"26,980.88","31,909.21",960.0,9/30/24,David Melo,3858.0,"38,390.40",0,,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.74,1.35,Yes,"18,085.90","18,085.90",Tipo CHEP,25.0,SEKU9272385,SMLU8266121A,<none>,10/31/24,Plastico,Guayaquil,
Delivered,3845,Surgesa S.A.,ONE,USD 13095.00,900,Yes,10/19/24,10/30/24,Philadelphia,10/30/24,Yes,"17,684.80",0,0,13.5,"28,422.02","33,609.74",900.0,9/30/24,David Melo,3845.0,"35,992.67","1,906.99",,Net 10,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.74,1.35,Yes,"17,684.80","17,684.80",Walk Global/Escobar,25.0,TTNU8540425,ONEYGYEE18147600,<none>,11/9/24,Plastico,Guayaquil,
Delivered,3842,Marplantis Organic Sustainable Agriculture,Maersk,USD 12690.00,900,Yes,10/11/24,10/28/24,Philadelphia,10/28/24,Yes,"17,137.85",0,0,13.9,"27,138.67","33,682.01",900.0,9/30/24,David Melo,3842.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.74,1.35,Yes,"17,137.85","17,137.85",Walk Global/Escobar,25.0,MNBU3700486,MAEU245303439,<none>,11/6/24,Plastico,Puerto Bolivar,
Delivered,3841,Marplantis Organic Sustainable Agriculture,Maersk,USD 12690.00,900,Yes,10/12/24,10/28/24,Philadelphia,10/30/24,Yes,"17,137.85",0,0,13.9,"27,140.12","33,633.83",900.0,9/30/24,David Melo,3841.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.74,1.35,Yes,"17,137.85","17,137.85",Tipo CHEP,25.0,MNBU4173780,MAEU245303424,<none>,11/4/24,Plastico,Puerto Bolivar,
Delivered,3847,Surgesa S.A.,Maersk,USD 12807.00,900,Yes,10/12/24,10/28/24,Philadelphia,10/29/24,Yes,"17,295.85",0,0,13.9,"26,278.03","31,812.05",900.0,9/30/24,David Melo,3847.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.74,1.35,Yes,"17,295.85","17,295.85",Walk Global/Escobar,25.0,MNBU3238655,MAEU245302744,<none>,11/4/24,Plastico,Puerto Bolivar,
Delivered,3846,Surgesa S.A.,Maersk,USD 12807.00,900,Yes,10/12/24,10/28/24,Philadelphia,11/1/24,Yes,"17,295.85",0,0,13.9,"27,077.34","33,633.83",900.0,9/30/24,David Melo,3846.0,"35,992.67","1,906.99",,Due on receipt,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.74,1.35,Yes,"17,295.85","17,295.85",Walk Global/Escobar,25.0,SZLU5003047,MAEU245302726,<none>,11/4/24,Plastico,Puerto Bolivar,
Delivered,3840,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,10/10/24,10/20/24,Philadelphia,10/25/24,Yes,"18,280.37",0,0,13.9,"28,054.65","34,204.76",960.0,9/30/24,David Melo,3840.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.74,1.35,Yes,"18,280.37","18,280.37",Chep,25.0,BMOU9883314,SMLU8263786A,<none>,10/27/24,Carton,Santa Marta,
Delivered,3839,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,10/10/24,10/20/24,Philadelphia,10/24/24,Yes,"18,280.37",0,0,13.9,"25,871.73","31,794.93",960.0,9/30/24,David Melo,3839.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.74,1.35,Yes,"18,280.37","18,280.37",Chep,25.0,SZLU9301733,SMLU8263734A,<none>,10/29/24,Carton,Santa Marta,
Delivered,3855,Coliman Pacific Corporation,,USD 14234.40,720,Yes,10/26/24,10/29/24,,10/29/24,No,"19,223.56",0,0,13.5,"25,918.98","28,163.46",720.0,9/27/24,David Melo,3855.0,"28,794.14","1,525.59",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.35,Yes,"19,223.56","19,223.56",Chep,25.0,,,<none>,10/31/24,Plastico,"Nogales, Arizona",
Delivered,3854,Coliman Pacific Corporation,,USD 17155.20,960,Yes,10/24/24,10/28/24,,10/28/24,No,"23,168.10",0,0,13.5,"29,586.30","32,564.45",960.0,9/27/24,David Melo,3854.0,"38,392.18","2,034.12",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.35,Yes,"23,168.10","23,168.10",Chep,25.0,,,<none>,10/28/24,Plastico,"Pharr, Texas",
Delivered,3853,Coliman Pacific Corporation,,USD 16533.00,900,Yes,10/23/24,10/27/24,,10/27/24,No,"22,327.82",0,0,13.5,"28,644.36","33,633.83",900.0,9/27/24,David Melo,3853.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.35,Yes,"22,327.82","22,327.82",Chep,25.0,,,<none>,10/31/24,Plastico,"Pharr, Texas",
Delivered,3838,COQUIMBA,Maersk,USD 9724.80,960,Yes,10/12/24,10/21/24,Philadelphia,11/5/24,Yes,"13,133.34",0,"6,622.59",13.9,"24,375.82","29,594.38",960.0,9/27/24,David Melo,3838.0,"38,392.18","2,034.12",,Due on receipt,FOB,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.74,1.35,No,"13,133.34","13,133.34",Standard Americano,25.0,MNBU4324275,MAEU245299630,<none>,10/26/24,Plastico,Puerto Cortes,
Delivered,3827,Marplantis Organic Sustainable Agriculture,Maersk,USD 13392.00,960,Yes,10/5/24,10/21/24,Philadelphia,10/23/24,Yes,"18,085.90",0,0,13.5,"26,288.17","31,726.34",960.0,9/27/24,David Melo,3827.0,"38,390.40",0,,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.74,1.35,Yes,"18,085.90","18,085.90",Tipo CHEP,25.0,SUDU8045525,MAEU244994396,<none>,10/25/24,Plastico,Puerto Bolivar,
Delivered,3831,Latbio S.A.,Maersk,USD 12690.00,900,Yes,10/5/24,10/21/24,Philadelphia,9/28/24,Yes,"17,137.85",0,0,13.5,"27,756.05","33,657.92",900.0,9/27/24,David Melo,3831.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.74,1.35,Yes,"17,137.85","17,137.85",Tipo CHEP,25.0,MNBU3014167,MAEU244994334,<none>,11/2/24,Plastico,Puerto Bolivar,
Delivered,3816,ASOGUABO,Seaboard,USD 13824.00,960,Yes,10/4/24,10/14/24,Philadelphia,10/21/24,Yes,"18,669.31",0,0,13.5,"28,686.69","31,543.06",960.0,9/27/24,David Melo,3816.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.35,Yes,"18,669.31","18,669.31",Tipo CHEP,25.0,SEGU9498779,SMLU8252557A,<none>,10/23/24,Plastico,Guayaquil,
Delivered,3832,ASOGUABO,Maersk,USD 12735.10,900,Yes,10/5/24,10/21/24,Hueneme,10/28/24,Yes,"17,198.75",0,0,13.5,"25,217.36","31,367.41",900.0,9/27/24,David Melo,3832.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.35,Yes,"17,198.75","17,198.75",Walk Global/Escobar,25.0,MNBU9120607,MAEU244994627,<none>,10/25/24,Plastico reciclado,Puerto Bolivar,
Delivered,3833,ASOGUABO,Maersk,USD 12735.10,900,Yes,10/5/24,10/21/24,Hueneme,10/24/24,Yes,"17,198.75",0,0,13.5,"25,217.36","31,435.21",900.0,9/27/24,David Melo,3833.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.35,Yes,"17,198.75","17,198.75",Tipo CHEP,25.0,MNBU0286979,MAEU244994379,<none>,10/29/24,Plastico reciclado,Puerto Bolivar,
Delivered,3830,ASOGUABO,Seaboard,USD 13023.00,900,Yes,10/4/24,10/16/24,Houston,10/24/24,Yes,"17,587.56",0,0,13.5,"28,892.16","33,549.50",900.0,9/27/24,David Melo,3830.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.35,Yes,"17,587.56","17,587.56",Walk Global/Escobar,25.0,SEKU9381880,SMLU8252556A,<none>,10/28/24,Plastico,Guayaquil,
Delivered,3852,COQUIMBA,Maersk,USD 9724.80,960,Yes,9/28/24,10/7/24,Philadelphia,10/14/24,Yes,"13,133.34",0,0,13.5,"24,780.27","29,310.88",960.0,9/27/24,David Melo,3852.0,"38,392.18","2,034.12",,,EXW,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.74,1.35,Yes,"13,133.34","13,133.34",Standard Americano,25.0,MNBU3119471,MAEU244531240,<none>,10/14/24,Plastico,Puerto Cortes,
Delivered,3851,Surgesa S.A.,Seaboard,USD 13095.00,900,Yes,9/20/24,9/30/24,Philadelphia,10/8/24,Yes,"17,678.25",0,0,13.5,"27,550.87","33,371.51",900.0,9/26/24,David Melo,3851.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.74,1.35,Yes,"17,678.25","17,678.25",Tipo CHEP,25.0,CAIU5553320,SMLU8227048A,<none>,10/16/24,Plastico,Guayaquil,
Delivered,3850,ASOGUABO,Seaboard,USD 13824.00,960,Yes,9/20/24,9/30/24,Philadelphia,10/2/24,Yes,"18,662.40",0,0,13.5,"28,412.46","32,175.79",960.0,9/26/24,David Melo,3850.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.35,Yes,"18,662.40","18,662.40",Tipo CHEP,25.0,SMLU5461091,SMLU8227889A,<none>,10/9/24,Plastico reciclado,Guayaquil,
Delivered,3849,ASOGUABO,Maersk,USD 12297.60,960,Yes,9/21/24,10/7/24,Philadelphia,10/12/24,Yes,"16,601.76",0,0,13.5,"26,366.41","31,042.66",960.0,9/26/24,David Melo,3849.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.74,1.35,Yes,"16,601.76","16,601.76",Tipo CHEP,25.0,MNBU3786746,MAEU244478344,<none>,10/9/24,Plastico reciclado,Puerto Bolivar,
Delivered,3828,COQUIMBA,Maersk,USD 10416.00,960,Yes,9/20/24,10/7/24,Philadelphia,10/10/24,Yes,"14,155.34",0,"7,108.92",13.5,"24,498.60","26,084.56",960.0,9/23/24,David Melo,3828.0,"38,392.18","2,034.12",,,FOB,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.74,1.36,No,"14,155.34","14,155.34",Standard Americano,25.0,MMAU1288832,MAEU244320744,<none>,10/9/24,Plastico,Corinto,
Delivered,3811,Coliman Pacific Corporation,Megacorp,USD 16533.00,900,Yes,10/22/24,10/26/24,,10/26/24,No,"22,468.35",0,0,13.5,"28,644.36","33,513.36",900.0,9/20/24,David Melo,3811.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"22,468.35","22,468.35",Chep,25.0,,,<none>,10/29/24,Plastico,"Pharr, Texas",
Delivered,3826,Coliman Pacific Corporation,,USD 17001.00,900,Yes,10/21/24,10/21/24,,10/21/24,No,"23,104.36",0,0,13.5,"25,570.97","31,322.21",900.0,9/20/24,David Melo,3826.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"23,104.36","23,104.36",Chep,25.0,,,<none>,10/22/24,Plastico,"Nogales, Arizona",
Delivered,3825,Coliman Pacific Corporation,Megacorp,USD 16533.00,900,Yes,10/22/24,10/26/24,,10/26/24,No,"22,468.35",0,0,13.5,"28,644.36","33,609.74",900.0,9/20/24,David Melo,3825.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"22,468.35","22,468.35",Chep,25.0,,,<none>,10/30/24,Plastico,"Pharr, Texas",
Delivered,3805,Coliman Pacific Corporation,TQL,USD 14234.40,720,Yes,10/19/24,10/23/24,,10/23/24,No,"19,344.55",0,0,13.5,"25,751.94","27,941.54",720.0,9/20/24,David Melo,3805.0,"28,794.14","1,525.59",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"19,344.55","19,344.55",Chep,25.0,,,<none>,10/24/24,Plastico,"Pharr, Texas",
Delivered,3824,Coliman Pacific Corporation,,USD 16533.00,900,Yes,10/15/24,10/19/24,,10/19/24,No,"22,468.35",0,0,13.5,"28,382.86","33,441.08",900.0,9/20/24,David Melo,3824.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"22,468.35","22,468.35",Chep,25.0,,,<none>,10/23/24,Plastico,"Pharr, Texas",
Delivered,3820,Coliman Pacific Corporation,,USD 16533.00,900,Yes,10/15/24,10/19/24,,10/19/24,No,"22,468.35",0,0,13.5,"29,761.76","33,441.08",900.0,9/20/24,David Melo,3820.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"22,468.35","22,468.35",Chep,25.0,,,<none>,10/25/24,Plastico,"Pharr, Texas",
Delivered,3823,Coliman Pacific Corporation,,USD 16533.00,900,Yes,10/15/24,10/19/24,,10/19/24,No,"22,468.35",0,0,13.5,"28,632.86","33,368.81",900.0,9/20/24,David Melo,3823.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"22,468.35","22,468.35",Chep,25.0,,,<none>,10/24/24,Plastico,"Pharr, Texas",
Delivered,3819,Coliman Pacific Corporation,,USD 14234.40,720,Yes,10/14/24,10/17/24,,10/17/24,No,"19,344.55",0,0,13.5,"25,604.46","27,930.61",720.0,9/20/24,David Melo,3819.0,"28,794.14","1,525.59",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"19,344.55","19,344.55",Chep,25.0,,,<none>,10/16/24,Plastico,"Nogales, Arizona",
Delivered,3822,Coliman Pacific Corporation,,USD 16533.00,900,Yes,11/6/24,11/10/24,,11/10/24,No,"22,468.35",0,0,13.5,"28,783.82","33,850.66",900.0,9/20/24,David Melo,3822.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"22,468.35","22,468.35",Chep,25.0,,,<none>,11/14/24,Plastico,"Pharr, Texas",
Delivered,3773,Coliman Pacific Corporation,,USD 17001.00,900,Yes,10/8/24,10/12/24,,10/12/24,No,"23,104.36",0,0,13.5,"25,134.50","30,978.95",900.0,9/20/24,David Melo,3773.0,"35,992.67","1,906.99",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.74,1.36,Yes,"23,104.36","23,104.36",Chep,25.0,,,<none>,10/8/24,Plastico,"Pharr, Texas",
Delivered,3818,Surgesa S.A.,Maersk,USD 12807.00,900,Yes,10/5/24,10/21/24,Philadelphia,10/23/24,Yes,"17,519.98",0,0,13.5,"27,735.00","33,657.92",900.0,9/18/24,David Melo,3818.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.37,Yes,"17,519.98","17,519.98",Walk Global/Escobar,25.0,SUDU8014720,MAEU244715463,<none>,11/2/24,Plastico,Puerto Bolivar,
Delivered,3817,Surgesa S.A.,Maersk,USD 12807.00,900,Yes,10/5/24,10/21/24,Philadelphia,10/22/24,Yes,"17,519.98",0,0,13.5,"25,756.31","31,629.74",900.0,9/18/24,David Melo,3817.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.37,Yes,"17,519.98","17,519.98",Walk Global/Escobar,25.0,MCAU8566010,MAEU244715446,<none>,10/23/24,Plastico,Puerto Bolivar,
Delivered,3815,Marplantis Organic Sustainable Agriculture,Seaboard,USD 13392.00,960,Yes,10/4/24,10/14/24,Philadelphia,10/22/24,Yes,"18,320.26",0,0,13.5,"29,226.12","32,412.44",960.0,9/18/24,David Melo,3815.0,"38,390.40",0,,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"18,320.26","18,320.26",Tipo CHEP,25.0,SEKU9375850,SMLU8252144A,<none>,10/21/24,Plastico,Guayaquil,
Delivered,3821,Marplantis Organic Sustainable Agriculture,Seaboard,USD 12690.00,900,Yes,10/4/24,10/14/24,Philadelphia,10/22/24,Yes,"17,359.92",0,0,13.5,"27,404.75","33,609.74",900.0,9/18/24,David Melo,3821.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"17,359.92","17,359.92",Walk Global/Escobar,25.0,BEAU9705909,SMLU8252140A,<none>,10/30/24,Plastico reciclado,Guayaquil,
Delivered,3814,Marplantis Organic Sustainable Agriculture,Maersk,USD 12690.00,900,Yes,10/12/24,10/28/24,Philadelphia,10/3/24,Yes,"17,359.92",0,0,13.9,"27,487.20","33,609.74",900.0,9/18/24,David Melo,3814.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"17,359.92","17,359.92",Walk Global/Escobar,25.0,MNBU3474990,MAEU245303413,<none>,11/8/24,Plastico,Puerto Bolivar,
Delivered,3813,Marplantis Organic Sustainable Agriculture,Maersk,USD 12690.00,900,Yes,10/5/24,10/21/24,Philadelphia,10/21/24,Yes,"17,359.92",0,0,13.5,"25,969.81","31,698.11",900.0,9/18/24,David Melo,3813.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"17,359.92","17,359.92",Walk Global/Escobar,25.0,MNBU4053126,MAEU244767083,<none>,10/29/24,Plastico reciclado,Puerto Bolivar,
Delivered,3812,Marplantis Organic Sustainable Agriculture,Maersk,USD 12690.00,900,Yes,10/5/24,10/21/24,Philadelphia,10/20/24,Yes,"17,359.92",0,0,13.5,"27,357.17","33,657.92",900.0,9/18/24,David Melo,3812.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.37,Yes,"17,359.92","17,359.92",Walk Global/Escobar,25.0,SUDU5206210,MAEU244714905,<none>,11/1/24,Plastico,Puerto Bolivar,
Delivered,3810,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,10/3/24,10/13/24,Philadelphia,10/18/24,Yes,"18,517.25",0,0,13.5,"25,273.69","31,680.63",960.0,9/18/24,David Melo,3810.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.73,1.37,Yes,"18,517.25","18,517.24",Chep,25.0,BMOU9307324,SMLU8250466A,<none>,10/21/24,Carton,Santa Marta,
Delivered,3809,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,10/3/24,10/13/24,Philadelphia,10/16/24,Yes,"18,517.25",0,0,13.5,"27,776.09","29,551.74",960.0,9/18/24,David Melo,3809.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.73,1.37,Yes,"18,517.25","18,517.25",Chep,25.0,TLLU1146399,SMLU8250449A,<none>,10/21/24,Carton,Santa Marta,
Delivered,3808,COQUIMBA,Maersk,USD 9724.80,960,Yes,10/4/24,10/28/24,Philadelphia,10/21/24,Yes,"13,303.53",0,"6,566.67",13.5,"25,132.17","20,022.61",960.0,9/18/24,David Melo,3808.0,"38,392.18","2,034.12",,,EXW,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.73,1.37,No,"13,303.53","13,303.53",Standard Americano,25.0,MNBU0284385,MAEU244767194,<none>,10/30/24,Plastico,Puerto Cortes,
Delivered,3807,APPBOSA,Maersk,USD 13296.00,960,Yes,9/28/24,10/21/24,Philadelphia,10/18/24,Yes,"18,188.93",0,0,13.5,"26,378.04","31,726.34",960.0,9/18/24,David Melo,3807.0,"38,392.18","2,034.12",,,FOB,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru",0.73,1.37,Yes,"18,188.93","18,188.93",Chep,25.0,SUDU5073550,MAEU244718312,<none>,10/23/24,Plastico reciclado,Paita,
Delivered,3806,Latbio S.A.,Maersk,USD 12690.00,900,Yes,9/28/24,10/14/24,Philadelphia,10/20/24,Yes,"17,359.92",0,0,13.5,"26,639.09","33,441.08",900.0,9/18/24,David Melo,3806.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.73,1.37,Yes,"17,359.92","17,359.92",Walk Global/Escobar,25.0,SUDU8221326,MAEU244714943,<none>,10/23/24,Plastico reciclado,Puerto Bolivar,
Delivered,3804,Hacienda Celia María C.A.,Maersk,USD 12807.00,900,Yes,9/28/24,10/14/24,Philadelphia,10/20/24,Yes,"17,519.98",0,0,13.5,"26,920.73","33,441.08",900.0,9/18/24,David Melo,3804.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.73,1.37,Yes,"17,519.98","17,519.98",Walk Global/Escobar,25.0,MNBU4100552,MAEU244714929,<none>,10/26/24,Plastico reciclado,Puerto Bolivar,
Delivered,3803,ASOGUABO,Seaboard,USD 13735.20,960,Yes,9/27/24,10/7/24,Philadelphia,10/21/24,Yes,"18,789.75",0,0,13.5,"28,519.49","32,140.63",960.0,9/18/24,David Melo,3803.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"18,789.75","18,789.75",Tipo CHEP,25.0,SMLU5466621,SMLU8237823A,<none>,10/14/24,Plastico reciclado,Guayaquil,
Delivered,3802,ASOGUABO,Maersk,USD 13455.80,960,Yes,9/28/24,10/14/24,Philadelphia,,Yes,"18,407.53",0,0,13.5,"26,167.61","31,680.26",960.0,9/18/24,David Melo,3802.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.73,1.37,Yes,"18,407.53","18,407.53",Walk Global/Escobar,25.0,MNBU3163387,MAEU244714889,<none>,10/18/24,Plastico reciclado,Puerto Bolivar,
