"Status","Number","Release Date","Released to","Pieces","Weight (lb)","Volume (ft³)","Creation Date","Issued By","Income (CAD)","Expense (CAD)","Balance (CAD)","Transactions Balance (CAD)","Division","Exclude From Tracking","Volume weight (Vlb)","Employee","PRO Number","Tracking Number","Driver's Name","Driver's License Number","Notes","Is Liquidated","Carrier","Delivery Date","POD Received By","POD Comments","Entry Number","G.O. Number","C.F.S. Number","Commodities Description","Issued By Address","Release to Address","Has Transactions","Purchase Order Number","Attachments","Online","Billing Client","Template Name","Online Creator","VIN","Is Printed","Last Event","Task Type","Task Employee","Task Status","Task Subject","Task Notes","Purchase Order","Delivery date","Lot Number","Container#"
"Delivered","4271QC","05/02/2024","Sobeys Quebec City","288","11,517.65","610.24","05/01/2024","Equifruit, Inc.","9,440.11","0.00","9,440.11","0.00",,"No","6,352.35","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566696061",,,"MNBU3732035"
"Delivered","4277","05/02/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","05/01/2024","Equifruit, Inc.","29,354.27","0.00","29,354.27","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242465",,,
"Delivered","4267","05/02/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","05/01/2024","Equifruit, Inc.","33,056.18","0.00","33,056.18","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242466",,,
"Delivered","4286","05/02/2024","Courchesne Larose","1","3,747.86","2,359.59","05/01/2024","Equifruit, Inc.","33,923.13","0.00","33,923.13","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2455059",,,
"Delivered","4275","05/02/2024","Courchesne Larose","1","3,747.86","2,359.59","05/01/2024","Equifruit, Inc.","33,224.96","0.00","33,224.96","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740422717",,,
"Delivered","4292","05/01/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/30/2024","Equifruit, Inc.","32,322.03","0.00","32,322.03","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242463",,,
"Delivered","4273","05/01/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/30/2024","Equifruit, Inc.","33,044.13","0.00","33,044.13","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242464",,,
"Delivered","4299","05/01/2024","Courchesne Larose","1","3,747.86","2,359.59","04/30/2024","Equifruit, Inc.","33,044.13","0.00","33,044.13","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,,,,
"Delivered","4257","04/30/2024","Krown Produce  Fresh At Its Best™","1","3,747.86","2,359.59","04/29/2024","Equifruit, Inc.","31,041.83","0.00","31,041.83","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","CTX",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","No",,"No","No","Krown Produce  Fresh At Its Best™",,,,"No",,,,,,,"AL2493",,,"SEGU9941043"
"Delivered","4258","04/30/2024","Top Banana","1","3,747.86","2,359.59","04/29/2024","Equifruit, Inc.","31,301.24","0.00","31,301.24","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"043024",,,"SEGU9291518"
"Delivered","4252","04/29/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","32,029.47","0.00","32,029.47","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242459",,,
"Delivered","4253","04/29/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","29,204.88","0.00","29,204.88","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242460",,,
"Delivered","4268BCH","04/29/2024","Sobeys BCH","672","26,874.53","1,423.89","04/26/2024","Equifruit, Inc.","21,978.89","0.00","21,978.89","0.00",,"No","14,822.15","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566696065",,,"TEMU9749865"
"Delivered","4260","04/29/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","32,983.85","0.00","32,983.85","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242462",,,
"Delivered","4251","04/28/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","32,983.85","0.00","32,983.85","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242458",,,
"Delivered","4250","04/28/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","32,983.85","0.00","32,983.85","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242461",,,
"Delivered","4261","04/28/2024","Courchesne Larose","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","32,983.85","0.00","32,983.85","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,,,,
"Delivered","4246","04/27/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","33,297.29","0.00","33,297.29","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242332",,,
"Delivered","4249","04/27/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","33,164.68","0.00","33,164.68","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242333",,,
"Delivered","4242","04/27/2024","Courchesne Larose","1","3,747.86","2,359.59","04/26/2024","Equifruit, Inc.","33,164.68","0.00","33,164.68","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740415632",,,
"Delivered","4247BCH","04/26/2024","Sobeys BCH","672","26,874.53","1,423.89","04/25/2024","Equifruit, Inc.","21,922.84","0.00","21,922.84","0.00",,"No","14,822.15","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566696064",,,"SUDU8240671"
"Delivered","4247QC","04/26/2024","Sobeys Quebec City","288","11,517.65","610.24","04/25/2024","Equifruit, Inc.","9,395.50","0.00","9,395.50","0.00",,"No","6,352.35","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566696059",,,"SUDU8240671"
"Delivered","4244","04/26/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/25/2024","Equifruit, Inc.","33,092.35","0.00","33,092.35","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242330",,,
"Delivered","4248","04/26/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/25/2024","Equifruit, Inc.","32,041.17","0.00","32,041.17","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242331",,,
"Delivered","4227C2","04/26/2024","Charlies Seattle","470","18,796.17","0.00","04/25/2024","Equifruit, Inc.","15,365.11","0.00","15,365.11","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Faitrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","No",,"No","No","Charlies Seattle",,,,"No",,,,,,,"6923867",,,"BMOU9335389"
"Delivered","4268QC","04/26/2024","Sobeys Quebec City","288","11,517.65","610.24","04/26/2024","Equifruit, Inc.","9,419.52","0.00","9,419.52","0.00",,"No","6,352.35","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566696060",,,"TEMU9749865"
"Delivered","4245","04/26/2024","Courchesne Larose","1","3,747.86","2,359.59","04/25/2024","Equifruit, Inc.","33,297.29","0.00","33,297.29","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740415631",,,
"Delivered","4255","04/26/2024","Courchesne Larose","1","3,747.86","2,359.59","04/25/2024","Equifruit, Inc.","33,762.83","0.00","33,762.83","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2453681",,,
"Delivered","4243","04/25/2024","Top Banana","1","3,747.86","2,359.59","04/23/2024","Equifruit, Inc.","31,301.24","0.00","31,301.24","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"042524",,,"MNBU4208450"
"Delivered","4233","04/25/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/24/2024","Equifruit, Inc.","29,290.25","0.00","29,290.25","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242328",,,
"Delivered","4263","04/25/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/24/2024","Equifruit, Inc.","33,164.68","0.00","33,164.68","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242329",,,
"Delivered","4236","04/25/2024","Krown Produce  Fresh At Its Best™","1","3,747.86","2,359.59","04/23/2024","Equifruit, Inc.","31,030.52","0.00","31,030.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","CTX",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","No",,"No","No","Krown Produce  Fresh At Its Best™",,,,"No",,,,,,,"AL2412",,,"SEKU9201252"
"Delivered","4237","04/25/2024","Courchesne Larose","1","3,747.86","2,359.59","04/23/2024","Equifruit, Inc.","32,995.90","0.00","32,995.90","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740415630",,,
"Delivered","4240","04/24/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/23/2024","Equifruit, Inc.","32,995.90","0.00","32,995.90","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242326",,,
"Delivered","4226","04/24/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/23/2024","Equifruit, Inc.","32,111.39","0.00","32,111.39","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242327",,,
"Delivered","4227C3","04/24/2024","Charlies Los Angeles","10","399.92","0.00","04/23/2024","Equifruit, Inc.","327.75","0.00","327.75","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Faitrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5301 Rivergrade Road, Irwindale, CA 91706. United States","No",,"No","No","Charlies Los Angeles",,,,"No",,,,,,,"4218830",,,"BMOU9335389"
"Delivered","4227C1","04/23/2024","Charlies Seattle","480","19,196.09","0.00","04/19/2024","Equifruit, Inc.","15,743.61","0.00","15,743.61","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Faitrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","No",,"No","No","Charlies Seattle",,,,"No",,,,,,,"6923847",,,"BMOU9335389"
"Delivered","4235BCH","04/22/2024","Sobeys BCH","672","26,874.53","1,423.89","04/25/2024","Equifruit, Inc.","22,018.92","0.00","22,018.92","0.00",,"No","14,822.15","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566696062",,,"SZLU5010241"
"Delivered","4235QC","04/22/2024","Sobeys Quebec City","288","11,517.65","610.24","04/25/2024","Equifruit, Inc.","9,436.68","0.00","9,436.68","0.00",,"No","6,352.35","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566696057",,,"SZLU5010241"
"Empty","4235BCH","04/22/2024","Sobeys BCH","0","0.00","0.00","04/19/2024","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566696062",,,"SZLU5010241"
"Empty","4235QC","04/22/2024","Sobeys Quebec City","0","0.00","0.00","04/19/2024","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566696057",,,"SZLU5010241"
"Delivered","4232","04/22/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","29,343.60","0.00","29,343.60","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242323",,,
"Delivered","4225","04/22/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","32,181.60","0.00","32,181.60","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242324",,,
"Delivered","4238","04/22/2024","Krown Produce  Fresh At Its Best™","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","31,098.38","0.00","31,098.38","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Highway Motor Freight",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","No",,"No","No","Krown Produce  Fresh At Its Best™",,,,"No",,,,,,,"AL2408",,,"TTNU8263819"
"Delivered","4239","04/22/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","33,007.96","0.00","33,007.96","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242325",,,
"Delivered","4241","04/21/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","33,094.21","0.00","33,094.21","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242322",,,
"Delivered","4219","04/20/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","33,178.82","0.00","33,178.82","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242196",,,
"Delivered","4228","04/20/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","31,536.86","0.00","31,536.86","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"242197",,,
"Delivered","4133","04/20/2024","Courchesne Larose","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","34,113.60","0.00","34,113.60","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2453680",,,
"Delivered","4221","04/20/2024","Courchesne Larose","1","3,747.86","2,359.59","04/19/2024","Equifruit, Inc.","33,094.21","0.00","33,094.21","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740408585",,,
